WikEM_Name,DB_Ingredient_Name,Match_Type,File_Path
Fluoxetine,fluoxetine,Exact,scripts/wikem_scraper/scraped_data/drugs/Fluoxetine.json
Zenker%27s diverticulum,,None,scripts/wikem_scraper/scraped_data/drugs/Zenker%27s_diverticulum.json
Pressure ulcer,,None,scripts/wikem_scraper/scraped_data/drugs/Pressure_ulcer.json
Nasal intubation,,None,scripts/wikem_scraper/scraped_data/drugs/Nasal_intubation.json
Andexanet alfa,,None,scripts/wikem_scraper/scraped_data/drugs/Andexanet_alfa.json
Mupirocin,mupirocin,Exact,scripts/wikem_scraper/scraped_data/drugs/Mupirocin.json
Hand deep space infection,,None,scripts/wikem_scraper/scraped_data/drugs/Hand_deep_space_infection.json
Malaria,,None,scripts/wikem_scraper/scraped_data/drugs/Malaria.json
Anaphylaxis,,None,scripts/wikem_scraper/scraped_data/drugs/Anaphylaxis.json
Subglottic stenosis,,None,scripts/wikem_scraper/scraped_data/drugs/Subglottic_stenosis.json
Fidaxomicin,,None,scripts/wikem_scraper/scraped_data/drugs/Fidaxomicin.json
Bacteroides fragilis,,None,scripts/wikem_scraper/scraped_data/drugs/Bacteroides_fragilis.json
Necrotizing soft tissue infections,,None,scripts/wikem_scraper/scraped_data/drugs/Necrotizing_soft_tissue_infections.json
Trichomonas vaginalis,,None,scripts/wikem_scraper/scraped_data/drugs/Trichomonas_vaginalis.json
Butorphanol,,None,scripts/wikem_scraper/scraped_data/drugs/Butorphanol.json
Antivenin,,None,scripts/wikem_scraper/scraped_data/drugs/Antivenin.json
Balantidium coli,,None,scripts/wikem_scraper/scraped_data/drugs/Balantidium_coli.json
Canthotomy,,None,scripts/wikem_scraper/scraped_data/drugs/Canthotomy.json
Clostridium perfringens en,,None,scripts/wikem_scraper/scraped_data/drugs/Clostridium_perfringens_en.json
Hand and finger injuries,,None,scripts/wikem_scraper/scraped_data/drugs/Hand_and_finger_injuries.json
Oropharyngeal airway,,None,scripts/wikem_scraper/scraped_data/drugs/Oropharyngeal_airway.json
Crimean-Congo hemorrhagic fever,,None,scripts/wikem_scraper/scraped_data/drugs/Crimean-Congo_hemorrhagic_fever.json
Diagnosis of death,,None,scripts/wikem_scraper/scraped_data/drugs/Diagnosis_of_death.json
Dexamethasone,dexamethasone,Exact,scripts/wikem_scraper/scraped_data/drugs/Dexamethasone.json
Chest wall pain,,None,scripts/wikem_scraper/scraped_data/drugs/Chest_wall_pain.json
Subdural hemorrhage,,None,scripts/wikem_scraper/scraped_data/drugs/Subdural_hemorrhage.json
Cervical spine x-ray interpretation,,None,scripts/wikem_scraper/scraped_data/drugs/Cervical_spine_x-ray_interpretation.json
Allergic transfusion reaction,,None,scripts/wikem_scraper/scraped_data/drugs/Allergic_transfusion_reaction.json
Carbapenems,,None,scripts/wikem_scraper/scraped_data/drugs/Carbapenems.json
Von Willebrand disease,,None,scripts/wikem_scraper/scraped_data/drugs/Von_Willebrand_disease.json
Gastrocnemius strain,,None,scripts/wikem_scraper/scraped_data/drugs/Gastrocnemius_strain.json
Thoracentesis,,None,scripts/wikem_scraper/scraped_data/drugs/Thoracentesis.json
Hemorrhagic chemosis,,None,scripts/wikem_scraper/scraped_data/drugs/Hemorrhagic_chemosis.json
Nystatin,nystatin,Exact,scripts/wikem_scraper/scraped_data/drugs/Nystatin.json
Hemodialysis Hemoperfusion,,None,scripts/wikem_scraper/scraped_data/drugs/Hemodialysis_Hemoperfusion.json
Acute rheumatic fever es,,None,scripts/wikem_scraper/scraped_data/drugs/Acute_rheumatic_fever_es.json
Nitrofurantoin,nitrofurantoin,Exact,scripts/wikem_scraper/scraped_data/drugs/Nitrofurantoin.json
Digoxin,digoxin,Exact,scripts/wikem_scraper/scraped_data/drugs/Digoxin.json
Emergency contraception,,None,scripts/wikem_scraper/scraped_data/drugs/Emergency_contraception.json
Liver injury,,None,scripts/wikem_scraper/scraped_data/drugs/Liver_injury.json
Bulimia nervosa,,None,scripts/wikem_scraper/scraped_data/drugs/Bulimia_nervosa.json
Orbital cellulitis,,None,scripts/wikem_scraper/scraped_data/drugs/Orbital_cellulitis.json
Cefazolin,cefazolin,Exact,scripts/wikem_scraper/scraped_data/drugs/Cefazolin.json
Ticagrelor,ticagrelor,Exact,scripts/wikem_scraper/scraped_data/drugs/Ticagrelor.json
Psilocybin toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Psilocybin_toxicity.json
Wolff%E2%80%93Parkinson%E2%80%93White syndrome,,None,scripts/wikem_scraper/scraped_data/drugs/Wolff%E2%80%93Parkinson%E2%80%93White_syndrome.json
Acute alcoholic hepatitis,,None,scripts/wikem_scraper/scraped_data/drugs/Acute_alcoholic_hepatitis.json
Toxoplasmosis,,None,scripts/wikem_scraper/scraped_data/drugs/Toxoplasmosis.json
Atrial fibrillation (main),,None,scripts/wikem_scraper/scraped_data/drugs/Atrial_fibrillation_(main).json
Clostridium (not difficile),,None,scripts/wikem_scraper/scraped_data/drugs/Clostridium_(not_difficile).json
Staphylococcal scalded skin syndrome,,None,scripts/wikem_scraper/scraped_data/drugs/Staphylococcal_scalded_skin_syndrome.json
Subungual hematoma,,None,scripts/wikem_scraper/scraped_data/drugs/Subungual_hematoma.json
Fentanyl,fentanyl,Exact,scripts/wikem_scraper/scraped_data/drugs/Fentanyl.json
Forearm diagnoses,,None,scripts/wikem_scraper/scraped_data/drugs/Forearm_diagnoses.json
De Winter%27s T waves,,None,scripts/wikem_scraper/scraped_data/drugs/De_Winter%27s_T_waves.json
Mittelschmerz,,None,scripts/wikem_scraper/scraped_data/drugs/Mittelschmerz.json
Cisatricurium,,None,scripts/wikem_scraper/scraped_data/drugs/Cisatricurium.json
Pelvic organ prolapse,,None,scripts/wikem_scraper/scraped_data/drugs/Pelvic_organ_prolapse.json
Staphylococcus haemolyticus,,None,scripts/wikem_scraper/scraped_data/drugs/Staphylococcus_haemolyticus.json
Acinetobacter,,None,scripts/wikem_scraper/scraped_data/drugs/Acinetobacter.json
Clotrimazole,clotrimazole,Exact,scripts/wikem_scraper/scraped_data/drugs/Clotrimazole.json
Labyrinthitis,,None,scripts/wikem_scraper/scraped_data/drugs/Labyrinthitis.json
Toxicology (main),,None,scripts/wikem_scraper/scraped_data/drugs/Toxicology_(main).json
Coaptation splint,,None,scripts/wikem_scraper/scraped_data/drugs/Coaptation_splint.json
Gemifloxacin,gemifloxacin,Exact,scripts/wikem_scraper/scraped_data/drugs/Gemifloxacin.json
Jet Propulsion Fuel 8 toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Jet_Propulsion_Fuel_8_toxicity.json
Bacillus cereus,,None,scripts/wikem_scraper/scraped_data/drugs/Bacillus_cereus.json
Hyperkalemia,,None,scripts/wikem_scraper/scraped_data/drugs/Hyperkalemia.json
Amebiasis,,None,scripts/wikem_scraper/scraped_data/drugs/Amebiasis.json
Sodium phenylacetate sodium benzoate,,None,scripts/wikem_scraper/scraped_data/drugs/Sodium_phenylacetate_sodium_benzoate.json
External hemorrhoid excision,,None,scripts/wikem_scraper/scraped_data/drugs/External_hemorrhoid_excision.json
Nonsteroidal anti-inflammatory drugs,,None,scripts/wikem_scraper/scraped_data/drugs/Nonsteroidal_anti-inflammatory_drugs.json
Amoxicillin,amoxicillin,Exact,scripts/wikem_scraper/scraped_data/drugs/Amoxicillin.json
Clostridium difficile,,None,scripts/wikem_scraper/scraped_data/drugs/Clostridium_difficile.json
Neck diagnoses,,None,scripts/wikem_scraper/scraped_data/drugs/Neck_diagnoses.json
Lumbar burst fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Lumbar_burst_fracture.json
Polyethylene glycol 3350,polyethylene glycol 400,Fuzzy (>0.85),scripts/wikem_scraper/scraped_data/drugs/Polyethylene_glycol_3350.json
Diltiazem,diltiazem,Exact,scripts/wikem_scraper/scraped_data/drugs/Diltiazem.json
Montelukast,montelukast,Exact,scripts/wikem_scraper/scraped_data/drugs/Montelukast.json
Malathion,malathion,Exact,scripts/wikem_scraper/scraped_data/drugs/Malathion.json
CMV esophagitis en,,None,scripts/wikem_scraper/scraped_data/drugs/CMV_esophagitis_en.json
Penicillin G,penicillin g,Exact,scripts/wikem_scraper/scraped_data/drugs/Penicillin_G.json
NEXUS Chest CT Rule,,None,scripts/wikem_scraper/scraped_data/drugs/NEXUS_Chest_CT_Rule.json
Torticollis,,None,scripts/wikem_scraper/scraped_data/drugs/Torticollis.json
Prehospital protocol pediatric anaphylaxis,,None,scripts/wikem_scraper/scraped_data/drugs/Prehospital_protocol_pediatric_anaphylaxis.json
H1N1 (swine) flu,,None,scripts/wikem_scraper/scraped_data/drugs/H1N1_(swine)_flu.json
Pediatric antibiotics,,None,scripts/wikem_scraper/scraped_data/drugs/Pediatric_antibiotics.json
Brain MRI,,None,scripts/wikem_scraper/scraped_data/drugs/Brain_MRI.json
Sulfacetamide,sulfacetamide,Exact,scripts/wikem_scraper/scraped_data/drugs/Sulfacetamide.json
Buprenorphine,,None,scripts/wikem_scraper/scraped_data/drugs/Buprenorphine.json
Blunt cardiac injury,,None,scripts/wikem_scraper/scraped_data/drugs/Blunt_cardiac_injury.json
Weakness,,None,scripts/wikem_scraper/scraped_data/drugs/Weakness.json
Streptobacillus moniliformis,,None,scripts/wikem_scraper/scraped_data/drugs/Streptobacillus_moniliformis.json
Surgical cricothyrotomy,,None,scripts/wikem_scraper/scraped_data/drugs/Surgical_cricothyrotomy.json
ACS anatomical correlation,,None,scripts/wikem_scraper/scraped_data/drugs/ACS_anatomical_correlation.json
Maisonneuve fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Maisonneuve_fracture.json
Blastomycosis,,None,scripts/wikem_scraper/scraped_data/drugs/Blastomycosis.json
Wandering atrial pacemaker,,None,scripts/wikem_scraper/scraped_data/drugs/Wandering_atrial_pacemaker.json
Alport syndrome,,None,scripts/wikem_scraper/scraped_data/drugs/Alport_syndrome.json
Chloramine,,None,scripts/wikem_scraper/scraped_data/drugs/Chloramine.json
Metronidazole,metronidazole,Exact,scripts/wikem_scraper/scraped_data/drugs/Metronidazole.json
Antibiograms (Main),,None,scripts/wikem_scraper/scraped_data/drugs/Antibiograms_(Main).json
Ocular foreign body,,None,scripts/wikem_scraper/scraped_data/drugs/Ocular_foreign_body.json
Meclizine,meclizine,Exact,scripts/wikem_scraper/scraped_data/drugs/Meclizine.json
Lip laceration,,None,scripts/wikem_scraper/scraped_data/drugs/Lip_laceration.json
Flumazenil,flumazenil,Exact,scripts/wikem_scraper/scraped_data/drugs/Flumazenil.json
Ankylosing spondylitis,,None,scripts/wikem_scraper/scraped_data/drugs/Ankylosing_spondylitis.json
Tenecteplase,,None,scripts/wikem_scraper/scraped_data/drugs/Tenecteplase.json
D10W,,None,scripts/wikem_scraper/scraped_data/drugs/D10W.json
Cardiovascular antibiotics,,None,scripts/wikem_scraper/scraped_data/drugs/Cardiovascular_antibiotics.json
Stevens-Johnson syndrome and toxic epidermal necrolysis,,None,scripts/wikem_scraper/scraped_data/drugs/Stevens-Johnson_syndrome_and_toxic_epidermal_necrolysis.json
Lisinopril,lisinopril,Exact,scripts/wikem_scraper/scraped_data/drugs/Lisinopril.json
Glomerulonephritis,,None,scripts/wikem_scraper/scraped_data/drugs/Glomerulonephritis.json
MDM for different chief complaints (peds),,None,scripts/wikem_scraper/scraped_data/drugs/MDM_for_different_chief_complaints_(peds).json
Valproic acid,valproic acid,Exact,scripts/wikem_scraper/scraped_data/drugs/Valproic_acid.json
Radial neuropathy at the spiral groove,,None,scripts/wikem_scraper/scraped_data/drugs/Radial_neuropathy_at_the_spiral_groove.json
Seizure,,None,scripts/wikem_scraper/scraped_data/drugs/Seizure.json
Carpal tunnel syndrome,,None,scripts/wikem_scraper/scraped_data/drugs/Carpal_tunnel_syndrome.json
Triceps tendon rupture,,None,scripts/wikem_scraper/scraped_data/drugs/Triceps_tendon_rupture.json
Nine line CASEVAC,,None,scripts/wikem_scraper/scraped_data/drugs/Nine_line_CASEVAC.json
Cirrhosis en,,None,scripts/wikem_scraper/scraped_data/drugs/Cirrhosis_en.json
Mediastinitis,,None,scripts/wikem_scraper/scraped_data/drugs/Mediastinitis.json
Vancomycin-resistant enterococcus,,None,scripts/wikem_scraper/scraped_data/drugs/Vancomycin-resistant_enterococcus.json
Strawberry tongue,,None,scripts/wikem_scraper/scraped_data/drugs/Strawberry_tongue.json
Furosemide,furosemide,Exact,scripts/wikem_scraper/scraped_data/drugs/Furosemide.json
Antipsychotics,,None,scripts/wikem_scraper/scraped_data/drugs/Antipsychotics.json
Mass casualty incident,,None,scripts/wikem_scraper/scraped_data/drugs/Mass_casualty_incident.json
Acute fatty liver of pregnancy en,,None,scripts/wikem_scraper/scraped_data/drugs/Acute_fatty_liver_of_pregnancy_en.json
Pleuritis,,None,scripts/wikem_scraper/scraped_data/drugs/Pleuritis.json
Renal infarction,,None,scripts/wikem_scraper/scraped_data/drugs/Renal_infarction.json
Chlamydophila pneumoniae,,None,scripts/wikem_scraper/scraped_data/drugs/Chlamydophila_pneumoniae.json
Dressler%27s syndrome,,None,scripts/wikem_scraper/scraped_data/drugs/Dressler%27s_syndrome.json
Abusive head trauma,,None,scripts/wikem_scraper/scraped_data/drugs/Abusive_head_trauma.json
Radial head fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Radial_head_fracture.json
HIV testing (in California),,None,scripts/wikem_scraper/scraped_data/drugs/HIV_testing_(in_California).json
Acute calculous cholecystitis es,,None,scripts/wikem_scraper/scraped_data/drugs/Acute_calculous_cholecystitis_es.json
Tibia fracture (peds),,None,scripts/wikem_scraper/scraped_data/drugs/Tibia_fracture_(peds).json
GLP-1 agonists,,None,scripts/wikem_scraper/scraped_data/drugs/GLP-1_agonists.json
Triquetrum fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Triquetrum_fracture.json
Sling and swathe splint,,None,scripts/wikem_scraper/scraped_data/drugs/Sling_and_swathe_splint.json
Zinc toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Zinc_toxicity.json
Panic attack,,None,scripts/wikem_scraper/scraped_data/drugs/Panic_attack.json
Stroke (main),,None,scripts/wikem_scraper/scraped_data/drugs/Stroke_(main).json
Hypoglycemia,,None,scripts/wikem_scraper/scraped_data/drugs/Hypoglycemia.json
Portal vein thrombosis,,None,scripts/wikem_scraper/scraped_data/drugs/Portal_vein_thrombosis.json
Dermatitis,,None,scripts/wikem_scraper/scraped_data/drugs/Dermatitis.json
Tracheal injury,,None,scripts/wikem_scraper/scraped_data/drugs/Tracheal_injury.json
Broselow color zones,,None,scripts/wikem_scraper/scraped_data/drugs/Broselow_color_zones.json
Axillary artery thrombosis,,None,scripts/wikem_scraper/scraped_data/drugs/Axillary_artery_thrombosis.json
Campylobacter jejuni,,None,scripts/wikem_scraper/scraped_data/drugs/Campylobacter_jejuni.json
Penicillamine,penicillamine,Exact,scripts/wikem_scraper/scraped_data/drugs/Penicillamine.json
Interphalangeal dislocation (thumb),,None,scripts/wikem_scraper/scraped_data/drugs/Interphalangeal_dislocation_(thumb).json
Deterioration after intubation,,None,scripts/wikem_scraper/scraped_data/drugs/Deterioration_after_intubation.json
Meropenem-vaborbactam,,None,scripts/wikem_scraper/scraped_data/drugs/Meropenem-vaborbactam.json
Nasal polyp,,None,scripts/wikem_scraper/scraped_data/drugs/Nasal_polyp.json
Cauda equina syndrome,,None,scripts/wikem_scraper/scraped_data/drugs/Cauda_equina_syndrome.json
Ehrlichiosis,,None,scripts/wikem_scraper/scraped_data/drugs/Ehrlichiosis.json
Abdominal pain,,None,scripts/wikem_scraper/scraped_data/drugs/Abdominal_pain.json
Microangiopathic hemolytic anemia,,None,scripts/wikem_scraper/scraped_data/drugs/Microangiopathic_hemolytic_anemia.json
Hantavirus,,None,scripts/wikem_scraper/scraped_data/drugs/Hantavirus.json
Dysarthria,,None,scripts/wikem_scraper/scraped_data/drugs/Dysarthria.json
Compartment pressure measurement,,None,scripts/wikem_scraper/scraped_data/drugs/Compartment_pressure_measurement.json
Orbital fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Orbital_fracture.json
Giardia lamblia,,None,scripts/wikem_scraper/scraped_data/drugs/Giardia_lamblia.json
Isoniazid toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Isoniazid_toxicity.json
Escherichia coli,,None,scripts/wikem_scraper/scraped_data/drugs/Escherichia_coli.json
"N,N-Dimethyltryptamine",,None,"scripts/wikem_scraper/scraped_data/drugs/N,N-Dimethyltryptamine.json"
Coagulation studies,,None,scripts/wikem_scraper/scraped_data/drugs/Coagulation_studies.json
Diagnostic peritoneal lavage,,None,scripts/wikem_scraper/scraped_data/drugs/Diagnostic_peritoneal_lavage.json
Transcutaneous pacing,,None,scripts/wikem_scraper/scraped_data/drugs/Transcutaneous_pacing.json
Tremor,,None,scripts/wikem_scraper/scraped_data/drugs/Tremor.json
Acute tetanus,,None,scripts/wikem_scraper/scraped_data/drugs/Acute_tetanus.json
Antiphospholipid syndrome,,None,scripts/wikem_scraper/scraped_data/drugs/Antiphospholipid_syndrome.json
Levoleucovorin,,None,scripts/wikem_scraper/scraped_data/drugs/Levoleucovorin.json
Field trauma triage,,None,scripts/wikem_scraper/scraped_data/drugs/Field_trauma_triage.json
Ankle fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Ankle_fracture.json
Colles%27 fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Colles%27_fracture.json
Distal phalanx (finger) fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Distal_phalanx_(finger)_fracture.json
Proptosis,,None,scripts/wikem_scraper/scraped_data/drugs/Proptosis.json
Hallucinations,,None,scripts/wikem_scraper/scraped_data/drugs/Hallucinations.json
Methylergonovine,,None,scripts/wikem_scraper/scraped_data/drugs/Methylergonovine.json
Varicella,,None,scripts/wikem_scraper/scraped_data/drugs/Varicella.json
Daptomycin,daptomycin,Exact,scripts/wikem_scraper/scraped_data/drugs/Daptomycin.json
Massive transfusion (peds),,None,scripts/wikem_scraper/scraped_data/drugs/Massive_transfusion_(peds).json
Subarachnoid hemorrhage,,None,scripts/wikem_scraper/scraped_data/drugs/Subarachnoid_hemorrhage.json
Cholera,,None,scripts/wikem_scraper/scraped_data/drugs/Cholera.json
Polycythemia,,None,scripts/wikem_scraper/scraped_data/drugs/Polycythemia.json
Murine typhus,,None,scripts/wikem_scraper/scraped_data/drugs/Murine_typhus.json
Cervical disk herniation,,None,scripts/wikem_scraper/scraped_data/drugs/Cervical_disk_herniation.json
Cysticercosis,,None,scripts/wikem_scraper/scraped_data/drugs/Cysticercosis.json
Suppurative parotitis,,None,scripts/wikem_scraper/scraped_data/drugs/Suppurative_parotitis.json
Beta agonist,,None,scripts/wikem_scraper/scraped_data/drugs/Beta_agonist.json
Septic abortion,,None,scripts/wikem_scraper/scraped_data/drugs/Septic_abortion.json
Diethylcarbamazine,,None,scripts/wikem_scraper/scraped_data/drugs/Diethylcarbamazine.json
