id,drug_id,preparation_name,components,interaction_info,scraped_at
1689,DDInter1490,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.,2025-12-29 00:35:18
1690,DDInter1490,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.,2025-12-29 00:35:18
1691,DDInter1490,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.,2025-12-29 00:35:18
1692,DDInter1490,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.,2025-12-29 00:35:18
1693,DDInter1490,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.,2025-12-29 00:35:18
1694,DDInter1490,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.,2025-12-29 00:35:18
1695,DDInter1490,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.,2025-12-29 00:35:18
1696,DDInter1490,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.,2025-12-29 00:35:18
1697,DDInter1490,,[],The recommended maximum number of medicines in the 'thiazide and thiazide-like diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'thiazide and thiazide-like diuretics' category.,2025-12-29 00:35:18
1698,DDInter15,,[],The recommended maximum number of medicines in the 'carbonic anhydrase inhibitor ophthalmics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'carbonic anhydrase inhibitor ophthalmics' category.,2025-12-29 00:35:20
1699,DDInter15,,[],The recommended maximum number of medicines in the 'carbonic anhydrase inhibitor ophthalmics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'carbonic anhydrase inhibitor ophthalmics' category.,2025-12-29 00:35:20
1700,DDInter15,,[],The recommended maximum number of medicines in the 'carbonic anhydrase inhibitor anticonvulsants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'carbonic anhydrase inhibitor anticonvulsants' category.,2025-12-29 00:35:20
1701,DDInter1517,,[],The recommended maximum number of medicines in the 'miscellaneous antituberculosis agents' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'miscellaneous antituberculosis agents' category.,2025-12-29 00:35:21
1702,DDInter1511,,[],The recommended maximum number of medicines in the 'peripherally acting antihypertensives' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'peripherally acting antihypertensives' category.,2025-12-29 00:35:22
1703,DDInter1511,,[],The recommended maximum number of medicines in the 'peripherally acting antihypertensives' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'peripherally acting antihypertensives' category.,2025-12-29 00:35:22
1704,DDInter1511,,[],The recommended maximum number of medicines in the 'peripherally acting antihypertensives' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'peripherally acting antihypertensives' category.,2025-12-29 00:35:22
1705,DDInter1518,,[],The recommended maximum number of medicines in the 'local injectable anesthetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'local injectable anesthetics' category.,2025-12-29 00:35:23
1706,DDInter1518,,[],The recommended maximum number of medicines in the 'local injectable anesthetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'local injectable anesthetics' category.,2025-12-29 00:35:23
1707,DDInter1518,,[],The recommended maximum number of medicines in the 'local injectable anesthetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'local injectable anesthetics' category.,2025-12-29 00:35:23
1708,DDInter1518,,[],The recommended maximum number of medicines in the 'local injectable anesthetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'local injectable anesthetics' category.,2025-12-29 00:35:23
1709,DDInter1518,,[],The recommended maximum number of medicines in the 'local injectable anesthetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'local injectable anesthetics' category.,2025-12-29 00:35:23
1710,DDInter1509,,[],The recommended maximum number of medicines in the 'HMG Co-A reductase inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'HMG Co-A reductase inhibitors' category.,2025-12-29 00:35:23
1711,DDInter1509,,[],The recommended maximum number of medicines in the 'HMG Co-A reductase inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'HMG Co-A reductase inhibitors' category.,2025-12-29 00:35:23
1712,DDInter1509,,[],The recommended maximum number of medicines in the 'HMG Co-A reductase inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'HMG Co-A reductase inhibitors' category.,2025-12-29 00:35:23
1713,DDInter1509,,[],The recommended maximum number of medicines in the 'HMG Co-A reductase inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'HMG Co-A reductase inhibitors' category.,2025-12-29 00:35:23
1714,DDInter1509,,[],The recommended maximum number of medicines in the 'HMG Co-A reductase inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'HMG Co-A reductase inhibitors' category.,2025-12-29 00:35:23
1715,DDInter1509,,[],The recommended maximum number of medicines in the 'HMG Co-A reductase inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'HMG Co-A reductase inhibitors' category.,2025-12-29 00:35:23
1716,DDInter1509,,[],The recommended maximum number of medicines in the 'HMG Co-A reductase inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'HMG Co-A reductase inhibitors' category.,2025-12-29 00:35:23
1717,DDInter1525,,[],The recommended maximum number of medicines in the 'local injectable anesthetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'local injectable anesthetics' category.,2025-12-29 00:35:23
1718,DDInter1525,,[],The recommended maximum number of medicines in the 'local injectable anesthetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'local injectable anesthetics' category.,2025-12-29 00:35:23
