id,drug_id,preparation_name,components,interaction_info
1963,DDInter1527,,[],The recommended maximum number of medicines in the 'antidopaminergic-like antiemetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidopaminergic-like antiemetics' category.
1964,DDInter1560,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
1965,DDInter1560,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
1966,DDInter1560,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
1967,DDInter1560,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
1968,DDInter1560,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
1969,DDInter1560,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
1970,DDInter1560,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
1971,DDInter1560,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
1972,DDInter1560,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
1973,DDInter1560,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
1974,DDInter1560,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
1975,DDInter1560,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
1976,DDInter1560,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
1977,DDInter1560,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
1978,DDInter1560,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
1979,DDInter1560,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
1980,DDInter1560,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
1981,DDInter1555,,[],The recommended maximum number of medicines in the 'estrogens' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'estrogens' category.
